gradF1,gradF2,gradF3,gradF4,gradF5,gradF6,gradF7,gradF8,gradF9,gradF10,medF1,medF2,medF3,medF4,medF5,medF6,medF7,medF8,medF9,medF10,maxF1,maxF2,maxF3,maxF4,maxF5,maxF6,maxF7,maxF8,maxF9,maxF10,meanF1,meanF2,meanF3,meanF4,meanF5,meanF6,meanF7,meanF8,meanF9,meanF10,stdF1,stdF2,stdF3,stdF4,stdF5,stdF6,stdF7,stdF8,stdF9,stdF10,label
0.9862219756165982,7.2097917285881366,0.851913130314251,-1.5644934083150268,-7.777797438326218,-2.806495399987221,0.4779633068425188,4.748946976241603,1.547839091219697,1.0571745685404688,3234.9375,1203.375,1368.9375,3056.3125,2627.9375,3439.8125,407.25,3644.8125,3529.25,3547.5,3547.625,1312.875,1389.75,3487.625,3196.625,3635.125,410.375,3889.875,3790.5,3856.375,3174.0870833333333,1131.341875,1367.1195833333334,3031.6722916666668,2689.3616666666667,3470.2839583333334,401.9447916666667,3561.2972916666668,3478.7433333333333,3478.7222916666665,392.44114873042366,203.00372312932254,15.152655039661326,408.837760049277,314.5996894578629,84.64782419052635,13.221951876859455,482.15552664674465,351.94465158450305,458.3193141089142,C
1.6553272370201015,8.311518156994882,0.865932891480254,-1.1911550448751234,-7.8266636851769045,-2.9330489806916105,0.5291638310106415,5.014796464712405,1.9430173417148382,1.5508582662729606,3276.0625,1242.4375,1381.5625,3108.6875,2683.1875,3451.3125,404.625,3678.1875,3566.5625,3592.625,3554.25,1358.375,1400.5,3491.875,3198.625,3634.125,408.75,3891.125,3795.125,3858.25,3191.54375,1160.7358333333334,1378.8625,3053.0079166666665,2714.6041666666665,3476.2833333333333,398.97583333333336,3572.710625,3497.8733333333334,3496.00125,406.6498765418565,220.934994545523,15.485377008169412,422.9767779003727,325.62598758230945,88.22333552803198,14.346673634662537,494.8907861536399,359.30736755239894,472.4279204529264,C
3.1045232764535475,10.165226257572943,0.8827120700335278,0.2962561354337067,-6.7129527790355,-2.89817947410965,0.660836835657877,6.181632171200475,2.940920634501761,3.0224067636298977,3345.0625,1342.125,1370.1875,3190.125,2783.8125,3476.8125,404.625,3728.4375,3621.25,3664.8125,3587.375,1464.75,1391.5,3525.75,3253.75,3653.125,408.125,3906.0,3819.625,3880.875,3250.8766666666666,1240.2764583333333,1368.150625,3120.3235416666666,2794.255625,3497.813125,397.2579166666667,3614.8345833333333,3543.3697916666665,3561.4660416666666,409.8508332259015,258.22557426939625,15.791500846426201,423.0042676840028,325.76177096425965,89.43627506324275,16.428880592488934,499.5491225461585,363.1540229364883,463.14699029365397,C
4.060110062805726,9.59629481609671,1.009325928683135,1.1689585248847973,-5.913397537215382,-2.604100046111239,0.6309567526576462,6.990947891521924,3.510616939213723,3.8991660046277885,3301.8125,1259.5625,1363.0625,3142.75,2723.3125,3461.4375,386.5,3697.125,3585.125,3622.0,3554.125,1373.625,1385.375,3485.5,3185.75,3626.25,389.375,3887.125,3790.875,3855.875,3206.059375,1165.149375,1360.0295833333332,3074.7620833333335,2741.86625,3483.496875,379.4504166666667,3582.6,3509.5114583333334,3518.944791666667,421.0461531034612,234.2453011855951,17.915344771737047,432.49872325536654,324.00933669824013,87.42800410115296,15.139220361309972,513.5825022255332,369.0700707611419,482.3939933124916,C
4.1754637512881985,8.352088096078043,0.9161038988997199,1.4618672204644998,-5.497914681707449,-2.288560627946189,0.5566936991491643,7.38765864627401,4.037101491948586,3.6398812566146033,3254.8125,1171.0,1362.9375,3094.0625,2669.75,3450.1875,379.75,3670.0,3547.0625,3581.25,3510.375,1260.375,1383.125,3440.5,3118.0,3603.0,381.75,3866.0,3753.875,3825.875,3159.61875,1086.778125,1360.0810416666666,3024.720208333333,2684.5764583333334,3467.938958333333,373.3754166666667,3547.5604166666667,3465.9929166666666,3474.793958333333,413.61355017485914,200.0223696683002,16.24724421086059,425.4302403719713,304.7751212681052,80.14669126144172,13.243489905150955,519.2974054233852,370.08365074318743,476.5366880047785,C
6.960134472595762,12.550043159842115,0.9619769777138268,4.584683117175327,-3.3526887574687687,-2.06411274753541,0.7660678918552548,9.811045169569908,6.927412680313,7.227528097300268,3367.8125,1326.125,1455.0625,3227.5,2850.9375,3498.625,412.0,3742.4375,3610.0625,3682.0,3580.5,1429.875,1472.5,3513.5,3249.875,3647.25,413.875,3895.875,3784.875,3867.125,3247.3783333333336,1194.9460416666666,1450.3033333333333,3124.8322916666666,2833.650833333333,3511.325,402.54333333333335,3599.3795833333334,3501.0672916666667,3550.304375,438.63715919693016,274.54352762368427,17.397513798418615,447.8974435206235,324.2235327125098,85.50300416233712,16.546946459012126,531.1589090910911,412.3564869337174,502.75019092257816,C
9.395864189900541,12.764883930233141,1.0289464345734296,6.615660981002725,-1.130703904733065,-1.53923469231859,0.797462249895138,12.082939292886918,8.65681651199031,9.382733077036322,3384.25,1290.1875,1443.5625,3258.625,2888.5625,3512.125,410.4375,3761.9375,3625.125,3702.0625,3537.0,1378.25,1462.375,3465.5,3171.75,3621.125,413.0,3872.625,3746.5,3832.5,3240.4964583333335,1152.0908333333334,1438.6027083333333,3129.7210416666667,2835.7704166666667,3512.1125,400.803125,3593.5464583333332,3497.717291666667,3549.440416666667,449.730582100412,261.0371102808856,18.361215428449906,449.1163634277171,304.0276547412896,76.12018527583452,16.21247965880563,566.6221920997106,419.3969076167439,514.233126013931,C
7.74098518329217,12.389557714049205,1.033071480754113,5.155516473656859,-2.628559489054137,-1.8898622287839688,0.8318143244842343,10.670009708360295,7.054586679407444,8.108178807441133,3376.3125,1327.4375,1445.9375,3238.375,2864.0,3503.0625,419.0,3751.625,3619.6875,3691.1875,3577.625,1423.625,1466.625,3509.375,3243.0,3640.75,421.375,3894.875,3784.0,3864.375,3252.5266666666666,1196.0435416666667,1441.7875,3134.7070833333332,2842.6964583333333,3513.8210416666666,408.69958333333335,3601.795416666667,3511.2233333333334,3554.180208333333,441.6143163680926,267.96180581762627,18.557876293842533,446.2587117758068,318.32175514497783,82.04264562485257,17.41595636583346,548.546844507932,408.55053342670413,510.40251989306205,C
7.599798506384739,14.299244338178715,1.0143157689326912,4.809749645137905,-3.1720979433276235,-2.455161750449307,0.8460256139600396,10.359231831199528,6.349268331300919,7.819808075855775,3428.8125,1454.25,1452.4375,3290.125,2928.4375,3513.0625,419.25,3780.0,3661.75,3729.4375,3633.5,1586.25,1467.875,3568.0,3336.75,3675.625,421.75,3921.625,3829.75,3901.125,3301.531875,1307.9910416666667,1445.8022916666666,3184.9797916666666,2906.5477083333335,3528.32375,408.97791666666666,3632.5970833333336,3558.0445833333333,3596.479375,454.17214464063255,317.8749315987944,18.754997941515246,458.6593867433049,344.95658530148586,94.10248692345732,17.984636013756283,549.8610655562773,403.36114625358334,505.7609661280214,C
6.6151640004555565,11.484287664687962,0.9048175481043006,3.6402116741990924,-4.246161551837644,-2.3633880580223834,0.6918657412937257,9.915132923980357,5.8816901921949745,6.945300334167587,3345.125,1314.9375,1456.0625,3191.5625,2792.1875,3477.25,413.625,3719.625,3592.5625,3644.5,3591.875,1438.25,1473.5,3523.5,3261.125,3646.75,416.75,3901.625,3797.875,3873.0,3237.6670833333333,1201.5595833333334,1451.364375,3114.861875,2813.725625,3502.126458333333,405.48291666666665,3588.055208333333,3504.339375,3532.59,445.3963487747885,263.0460773838647,16.51221175765352,449.95131438733563,332.39605631847945,89.91407117394579,15.770805342837049,551.1009574341232,404.4767241697098,510.64031931440337,C
6.691715150597647,12.541580393278865,0.9820721029780639,3.4452230075639148,-4.3356620435056765,-2.474813298092495,0.7370631585087737,9.536114753096534,6.236923366453798,6.685471105475297,3376.8125,1337.9375,1459.1875,3233.6875,2847.125,3493.375,413.125,3745.875,3618.0625,3680.0625,3599.5,1464.0,1476.0,3531.375,3273.375,3650.625,416.125,3904.5,3800.625,3877.875,3253.956041666667,1212.96625,1453.555,3133.079375,2833.4295833333335,3508.995625,404.37708333333336,3597.66125,3510.49,3544.9535416666668,440.6363220285616,280.05439762047166,17.87901472012008,445.32881388900057,340.24606936589464,91.066109885074,16.16595047471611,541.569049869742,410.17097822661947,502.0080184181242,C
10.011821525893124,14.114592297478614,0.9979846124572571,7.373396419156719,-0.835419195608876,-1.6842263797954995,0.8920249778471612,13.151079864110736,8.997545895960824,10.369257414603931,3417.0625,1382.625,1464.3125,3285.625,2924.8125,3513.8125,413.0,3777.875,3655.4375,3726.25,3598.75,1477.75,1481.75,3528.375,3272.5,3649.125,415.625,3902.625,3800.875,3877.375,3281.9239583333333,1227.5714583333333,1458.8497916666668,3172.646875,2892.9129166666667,3522.478958333333,402.4741666666667,3613.380833333333,3535.84125,3582.7504166666668,462.8195573197895,295.5527135430091,18.11837539285439,460.7339662224584,321.975729323187,84.61803602063758,18.205451073883367,589.4028413823643,435.2125090249486,529.3798422916207,C
6.364070039083432,6.226944137344824,0.9235837113436424,3.3089700249167366,-3.7468011716699223,-1.3320037694549152,0.4916483448565136,9.97169766443796,6.8239962472118,5.065938863719067,3141.5,999.125,1464.0,2977.75,2581.875,3434.5625,395.5,3577.5625,3393.0625,3430.25,3395.75,1051.75,1486.5,3310.75,2964.625,3545.0,400.375,3793.25,3608.875,3713.25,3041.3275,934.0102083333334,1462.7802083333333,2907.224166666667,2599.7291666666665,3449.66375,391.32145833333334,3436.231458333333,3298.95875,3319.25875,404.8484439991271,135.10930611266318,16.14029195436742,405.70773685947216,257.1999034024691,58.50792585482661,9.668418749557329,538.6740822108868,384.575910264732,486.158154219946,C
8.395603321120337,10.913917712271425,0.5404832027311185,5.591872859369054,-3.872047839021773,-1.8576927991466645,0.7308070300195277,12.084553151536529,8.465757890994142,8.45884044122344,3321.125,1205.625,1454.6875,3175.5,2791.125,3479.75,419.625,3708.75,3566.875,3632.125,3542.0,1304.375,1460.125,3465.125,3182.375,3613.125,422.125,3872.875,3747.875,3835.5,3187.6566666666668,1093.8722916666666,1449.946875,3062.6077083333334,2776.0591666666664,3490.826666666667,410.6075,3537.16125,3443.0816666666665,3481.8620833333334,455.98158602051944,233.76678989890615,10.417465971698393,461.736232418922,315.9999020805444,80.49872429575696,14.995251961392414,589.4535758131582,439.44276701212283,535.2765035925262,C
8.496799157775438,11.043171578254373,0.9254732652035143,5.703773829927304,-2.6263064966847134,-1.8076030419528946,0.6545781724393678,11.74887273992428,7.853199279720228,8.42204544318179,3344.8125,1242.625,1468.9375,3201.375,2819.625,3487.4375,412.25,3727.75,3586.1875,3655.6875,3553.0,1339.875,1485.5,3477.375,3193.375,3619.875,414.875,3879.125,3757.75,3844.625,3217.2533333333336,1128.7425,1463.9458333333334,3096.3929166666667,2803.132291666667,3499.124375,404.5702083333333,3568.3072916666665,3474.0002083333334,3517.6014583333335,447.23866369905664,237.74782605488323,16.71986466790558,449.2966178315847,311.04131364463376,79.4912708392171,14.203404142328505,566.9955002482055,413.91534370438774,516.1615895860732,C
9.401495073597427,16.26628455912378,1.0311601212781139,6.847599090553027,-0.8566669629637853,-1.8753169800471674,0.9663201495004152,11.363921010891692,7.734480894391369,9.749871562143232,3470.0,1514.0,1469.375,3344.125,2996.875,3535.1875,424.375,3809.625,3697.0625,3768.9375,3639.0,1640.5,1487.125,3569.625,3339.25,3672.0,426.75,3921.875,3831.5,3904.375,3334.3675,1341.2666666666667,1463.6164583333334,3225.227083333333,2953.4333333333334,3542.198125,412.33020833333336,3658.1145833333335,3585.1522916666668,3626.380625,449.9302532389133,341.1275412638752,18.628640498606106,453.647552034456,340.4999528603278,91.51820414500015,19.708300290287617,537.2190531197566,402.09687121869393,510.9662962671176,C
9.254497824993969,12.876348545412625,0.9633481273559085,6.635841141225395,-0.22957824188400355,-1.3208973149925416,0.8188494273595202,10.656275191042212,8.178599732221478,9.753175633821199,3390.25,1323.6875,1469.8125,3259.25,2888.0,3510.25,419.375,3762.6875,3628.1875,3703.9375,3565.625,1417.5,1487.5,3490.125,3206.375,3625.25,421.375,3885.25,3769.375,3854.875,3264.829375,1183.77375,1464.8002083333333,3153.4791666666665,2853.506875,3515.903125,409.01958333333334,3623.7110416666665,3520.7175,3567.3129166666668,420.49643333224986,264.08021070942584,17.233627545070156,420.8355175097714,307.9814800589338,77.89899959406168,16.73964938937454,493.2500139275449,378.75674218090893,493.2902172861261,C
-0.5181825505070873,9.294965263792397,0.9069265817405044,-2.8040870946863756,-9.474088053022365,-3.550027083408565,0.6318043244564564,2.622652285145239,0.9472267284075795,-0.6124668401856698,3358.0625,1393.4375,1170.375,3219.875,2739.8125,3486.3125,377.625,3733.8125,3634.875,3656.1875,3615.625,1528.875,1188.75,3578.125,3262.875,3690.125,379.875,3920.0,3846.25,3890.25,3289.1141666666667,1298.04875,1166.7835416666667,3175.465833333333,2777.5733333333333,3513.8254166666666,370.5516666666667,3659.5070833333334,3574.008333333333,3590.7779166666664,386.7277406732448,270.4697029298151,17.34138543329725,407.86004465504516,318.71592126466606,94.67521275220804,16.056221890840362,434.2709250979956,366.38542039283294,410.8004050888886,C
-0.9362725313125879,9.231820921724779,0.918668662968508,-2.9823857844049555,-10.11853657926828,-3.7037775452154054,0.6331494323595341,2.6316973102703063,0.6065581084947453,-0.5056801199447767,3376.875,1478.4375,1194.0,3232.375,2766.3125,3492.375,384.25,3741.375,3644.75,3669.875,3649.125,1626.0,1212.75,3613.375,3336.125,3714.375,386.75,3937.0,3870.625,3913.375,3319.2091666666665,1382.2925,1190.6175,3202.0691666666667,2822.3929166666667,3525.137708333333,377.12854166666665,3676.7379166666665,3596.0710416666666,3615.5464583333332,380.2470622622485,283.7145508881113,17.832424195019538,404.53076640937763,323.92641510663015,98.80399783123981,16.659801962126934,429.3032397512605,353.4666561997489,403.0052701389457,C
-2.4955444667901854,7.970355334320374,0.9409780304945297,-5.0620615265597975,-11.882108700301945,-4.043190571362697,0.5331596059989052,1.4182096339156507,-0.7702564798791102,-2.7994819430053983,3338.375,1405.8125,1210.0625,3178.875,2706.1875,3478.25,379.875,3709.625,3611.4375,3625.8125,3632.75,1553.25,1229.0,3596.125,3307.875,3704.75,383.875,3930.125,3859.375,3903.125,3266.9714583333334,1322.04625,1206.5783333333334,3138.199375,2758.0408333333335,3509.6052083333334,374.26,3630.9583333333335,3555.5047916666667,3556.3483333333334,401.6840906925794,258.38399871801266,17.890495062411937,428.9966144691914,346.7185038910621,101.72787995357021,15.122356900089642,455.79683406924835,362.8896858486387,424.098133088661,C
2.127648410134471,9.718218488106912,1.060818120328112,-0.24788822330062074,-7.391132892035815,-3.2280440362334333,0.6548116105878073,5.355734008983366,2.5390511154197646,3.0461858574607166,3346.875,1383.375,1351.6875,3177.75,2801.125,3472.8125,386.75,3727.25,3612.9375,3697.875,3603.75,1525.75,1374.375,3542.0,3312.25,3676.125,389.125,3915.375,3828.0,3905.625,3270.55625,1286.1460416666666,1348.0285416666666,3129.6485416666665,2835.4383333333335,3502.525,379.1825,3637.0539583333334,3549.3522916666666,3618.7852083333332,403.21615227498717,271.21635110901445,19.085739049266397,424.7625344924256,333.2687112676329,97.18158189792757,16.310954638996204,476.5075531680128,369.262968563001,441.66911836325465,C
-1.022778743829844,9.396432490090243,1.031926338684274,-3.387178297717492,-10.399553505704178,-3.6866953449870703,0.6304267511854201,2.631325538404272,0.47336919685887974,-0.8333293634148997,3377.375,1445.0625,1227.5,3232.125,2770.9375,3493.875,381.25,3739.375,3641.0,3667.125,3636.875,1594.375,1249.0,3595.375,3302.625,3699.25,384.625,3928.5,3857.75,3902.375,3303.880416666667,1350.6579166666668,1223.4020833333334,3183.56,2809.4772916666666,3523.711458333333,374.35041666666666,3659.3547916666666,3578.936458333333,3596.072708333333,389.75508042468766,276.95529862636977,19.345420655207626,415.8695932216742,332.56583360455375,98.31711398795126,16.265766071811488,448.8851278163558,365.15725509771676,418.515855850712,C
-1.168843246786795,8.066311920310886,1.088189238025661,-3.8420195611654475,-10.001417469215191,-3.5767604910013646,0.5579121400337226,2.462572361312114,0.13693701232503347,-1.576500733335371,3329.0,1362.1875,1238.5,3181.1875,2698.875,3478.6875,376.75,3712.1875,3610.8125,3625.9375,3609.75,1485.0,1262.75,3572.5,3257.125,3686.375,378.5,3918.75,3843.375,3887.375,3264.2766666666666,1278.7841666666666,1235.3985416666667,3144.45625,2744.4010416666665,3506.27875,370.49645833333335,3635.248125,3557.1364583333334,3563.7414583333334,387.38936074306054,240.46164349477698,19.75907535825718,407.09532344543044,323.54294018625177,94.09204218445662,14.375854222943744,451.0087349348184,354.3484558312594,408.0187276854685,C
2.471488393023315,12.54673582426618,1.0225469376303824,-0.28342828730079994,-7.910639196219993,-3.814004483345787,0.7905036888991359,5.320901724727013,2.468324877291325,3.3356353420426177,3432.375,1584.4375,1365.9375,3271.75,2923.0,3503.375,396.25,3778.6875,3676.125,3765.5625,3667.25,1768.5,1384.0,3607.375,3424.75,3716.25,401.625,3943.25,3871.75,3941.25,3333.7116666666666,1457.1558333333332,1360.70375,3195.6670833333333,2926.6529166666664,3529.65375,387.654375,3671.3620833333334,3596.541875,3664.0477083333335,421.7625714462191,349.2287236414687,19.146150249762417,445.1297953328498,370.5260413525078,111.80157485251864,20.358028861678402,485.37954234293267,378.43044626771245,452.9993657677861,C
5.929377442715118,16.652995459709615,1.2415728585357184,3.2991710046416833,-4.898849580137721,-3.2711073155758776,1.0786341073169639,8.50495306931409,5.270797002213891,6.808905510848638,3492.8125,1696.9375,1378.8125,3353.625,3038.375,3539.6875,403.125,3823.3125,3727.3125,3816.375,3683.5,1883.0,1397.625,3621.375,3454.0,3724.125,409.25,3948.5,3880.125,3948.625,3363.7845833333336,1529.0827083333334,1371.198125,3237.748958333333,2994.88875,3550.905208333333,391.3425,3683.7058333333334,3620.8941666666665,3685.5983333333334,455.11403081341257,407.87797464882743,23.187152335184816,472.3577798743267,382.30723769864113,114.02785895499996,24.980650608849317,530.4405794662232,409.13485293659767,493.0692966504691,C
4.60287629271192,10.302682194950542,1.0804748415967824,2.265643342064839,-4.836449163747675,-2.5484861763504902,0.7162018158383772,7.766377580215502,4.656922206728351,4.638333162036567,3375.75,1302.375,1465.3125,3230.5,2902.25,3507.75,388.375,3756.3125,3615.9375,3717.3125,3578.625,1400.125,1488.25,3509.5,3281.125,3659.25,390.25,3899.625,3787.0,3879.0,3273.0060416666665,1195.9435416666668,1461.8089583333333,3142.626458333333,2882.9689583333334,3519.5858333333335,379.89520833333336,3630.1339583333333,3521.3247916666664,3608.1091666666666,414.53879385777833,247.8952910998863,19.143212409158686,428.440231360021,309.0032716840968,84.44286612331888,15.733604464033318,524.0386957776374,398.9911128500279,458.652433251678,C
1.8621291309142498,8.62910542807064,0.9821833880094107,-0.7122393395537205,-7.542468138800388,-3.116354142650399,0.5555611960033222,5.368051508476414,2.220877905216401,1.9870849641248982,3332.5625,1293.125,1465.0,3165.875,2818.4375,3484.5625,389.0,3718.5625,3579.9375,3668.625,3587.25,1411.75,1486.625,3520.375,3298.375,3667.5,391.25,3906.25,3799.875,3886.125,3248.7766666666666,1206.0766666666666,1462.0714583333333,3108.0325,2836.3014583333334,3507.7904166666667,382.7783333333333,3613.670416666667,3507.3991666666666,3578.3941666666665,400.652269096002,234.93286880663393,17.454601349272753,418.18248325452146,322.0506635394891,89.37620191840026,13.994089697666388,494.2423072059865,374.19573456470084,441.304647128187,C
0.9928169244914578,1.2548050827918975,0.7594791929977585,-0.5987603090564148,-1.5276354239872887,-0.8098746454851264,0.13155310848085694,2.5258550370973234,1.8368492690257474,-6.146443635954546,2174.0625,633.5625,1298.9375,1988.75,2041.4375,3321.8125,321.5625,2429.5,2355.3125,2116.625,2348.75,648.75,1315.875,2207.375,2159.5,3361.25,323.5,2683.875,2455.125,2563.625,2152.954166666667,625.3816666666667,1296.5858333333333,1982.848125,2049.97125,3323.7652083333332,320.849375,2384.470208333333,2331.07375,2145.069791666667,169.19453300038265,22.772308938625816,13.284066804144878,170.1182406718678,65.24576512667912,23.41393688559019,2.582758871831642,288.24448061701946,136.39668085288454,262.96943615561406,L
0.40964669346304194,2.126896394156651,0.917021505615293,-2.3795259847944026,-3.721854539873724,-0.6124719096441938,0.22182811618921175,1.4899053886260791,0.4729215220042295,-7.285175687988021,2622.75,720.4375,1336.375,2419.625,2240.0,3375.875,333.5,3101.1875,2840.375,2823.75,2911.875,729.375,1363.125,2809.0,2544.125,3436.125,336.75,3451.375,3100.625,3320.875,2584.4808333333335,695.845,1336.20625,2411.06,2275.040625,3382.1975,332.21,3030.5304166666665,2805.555,2797.468125,294.4812002896149,46.51640534471318,15.901712946888525,306.888523291923,154.90827076176987,30.720833650803367,4.773639008377557,437.36823512056816,279.1301769281733,415.4645487479087,L
-0.2850853057925146,1.9349858263495174,0.9060066139072607,-3.0472398881663585,-4.165760981280503,-0.9803759177108834,0.1901607018352829,0.5365843030119543,-0.3885877807993915,-8.102686986630518,2586.125,716.375,1343.5625,2380.375,2225.375,3374.6875,332.5,3056.375,2784.8125,2761.75,2889.0,721.75,1365.375,2788.125,2540.5,3441.875,335.375,3435.125,3063.75,3303.25,2552.9583333333335,692.986875,1342.3633333333332,2377.467708333333,2259.294375,3378.3375,331.500625,2996.061458333333,2763.9522916666665,2752.2852083333332,290.45287434898194,41.61180443062595,15.77248075406819,303.73027765955743,155.8880490018517,34.289865360541704,4.16772901906249,428.5932476744919,263.0245386061376,412.47198187964767,L
1.8873788885524654,2.091565358514885,1.089252921535893,-0.3618004841680107,-1.7272086519684786,-0.23052324450901265,0.3294876860769059,3.0047301520282,1.685284681346338,-4.060872807980023,2605.25,733.9375,1276.9375,2426.875,2156.4375,3347.4375,352.0,3101.0625,2940.8125,2813.125,2823.875,740.75,1307.875,2714.0,2355.125,3389.875,357.625,3360.375,3106.5,3173.625,2558.1452083333334,707.964375,1276.418125,2399.5422916666666,2168.4652083333335,3349.1422916666666,350.105625,3021.07875,2896.6941666666667,2768.287083333333,260.8372971995164,42.16030905564095,18.900522402953555,266.2618967299059,119.610165876693,29.940126813569428,6.31175373487627,388.7786932634854,225.8418015130429,350.19830683606176,L
1.145459779054943,1.624851770421586,0.9496674643540676,-0.8519767763243801,-1.336623504509735,-0.14111452392923313,0.2931401545559849,2.143964948513748,0.8726409656693496,-6.184633151758751,2436.0625,677.6875,1278.5,2251.5,2080.625,3334.75,342.875,2860.1875,2743.0,2519.875,2714.625,683.875,1305.0,2610.375,2299.625,3381.875,349.375,3247.0,2969.75,3070.875,2412.4529166666666,659.4722916666667,1277.921875,2251.873541666667,2101.785,3336.6077083333334,342.063125,2807.751458333333,2719.3145833333333,2531.3654166666665,250.95186356225494,32.23298456855845,16.48487999319452,257.099040659454,109.06178213572818,29.521958840772353,5.533325922895743,396.89992408948035,216.0121594298082,364.54583856906527,L
1.6707840855113507,1.9400251806255004,1.0216045739015938,-0.4944121025336192,-1.906657067102964,-0.25956770018805625,0.31234204817235606,3.4520403181675525,1.614367887133019,-5.201226079794665,2533.1875,691.0625,1270.6875,2348.6875,2118.0,3340.6875,343.0,2995.6875,2839.0,2690.75,2800.375,698.125,1300.375,2696.125,2356.5,3393.375,348.375,3333.875,3052.25,3167.25,2490.1358333333333,667.54,1270.5445833333333,2328.751041666667,2138.724375,3343.211458333333,341.465,2911.4727083333332,2795.7495833333332,2656.9827083333334,281.5919639448533,39.8020438691315,17.724613621734846,289.71522698007004,127.99673358755231,32.73391324822774,6.059588973757611,437.209784031031,249.97976337092715,400.2579164288696,L
1.4333183564398728,1.491424281734116,1.1178419592832207,-0.562956737379828,-1.2996084016900042,-0.2693611996144432,0.2329673485204125,2.5882945855405133,1.074392012200033,-6.397391208031135,2393.4375,657.5,1252.6875,2211.1875,2059.0625,3327.3125,335.75,2795.0,2671.625,2458.25,2665.25,659.75,1285.25,2553.5,2258.75,3372.75,340.25,3176.0,2893.125,2998.375,2368.635,637.6470833333333,1252.3414583333333,2210.2964583333332,2082.065,3330.2152083333335,334.280625,2741.052291666667,2648.06,2469.4352083333333,251.9588841931816,29.73332243625357,19.405391640111453,258.24213848614664,106.73289407775695,30.11520403974583,4.719613798648044,406.1619091598536,218.49416662540958,378.86932263255625,L
0.2962908230300628,1.6313850871807969,0.991110739196498,-1.9651713268647986,-1.8947473812427265,-0.28342859980166607,0.2831680088000243,0.6430329320359234,0.25061840449556727,-8.130616543379292,2412.5,669.125,1251.8125,2221.875,2060.4375,3328.25,338.0,2823.9375,2700.125,2466.8125,2740.625,672.5,1281.125,2640.25,2317.25,3384.0,343.75,3281.25,2978.625,3111.25,2397.1266666666666,647.9808333333333,1251.6375,2235.984375,2094.101041666667,3332.4497916666664,336.9841666666667,2787.9285416666667,2685.44,2498.89375,273.18464930549425,33.52893651801289,17.196433973424174,282.65890549534686,123.24563126537154,32.559850101712804,5.601894144146774,421.87317732612894,241.36867403433246,416.8831622464847,L
0.12452031116753043,1.7256689601915565,0.9474957916549772,-2.4717688451912365,-2.4031015711154753,-0.5445417556715435,0.26383819816166165,0.35120857974605674,0.1959825930072026,-9.083154675429652,2426.1875,675.75,1249.6875,2234.0,2063.6875,3328.3125,337.5,2846.4375,2730.125,2495.5,2761.625,681.25,1276.25,2663.25,2330.125,3387.25,341.875,3305.5,3010.625,3132.375,2404.0972916666665,654.3729166666667,1249.4447916666666,2243.461875,2097.646458333333,3332.3502083333333,336.10729166666664,2799.8322916666666,2712.459375,2516.1041666666665,287.68883503790295,35.8384865173295,16.445004625320376,298.5344275699486,130.93534897969934,34.45876665664961,5.32000527570099,441.75318072124287,248.93008963333224,431.5793711874195,L
3.0014669485192975,1.91755487515243,1.0329598484995792,0.30941332475923056,-2.5768470884641346,-0.5232099603054453,0.23980729807582782,5.503874177428269,2.5273826107850317,-3.8064992888869127,2659.875,752.8125,1525.4375,2476.0,2259.625,3387.625,353.0,3114.625,2891.4375,2787.375,2937.5,762.75,1552.75,2833.75,2536.625,3443.75,356.5,3454.125,3128.25,3252.875,2604.2904166666667,730.7864583333334,1524.2664583333333,2448.136875,2285.83875,3392.238125,351.51895833333333,3008.7108333333335,2841.5622916666666,2742.330625,311.75327927514667,40.55335629463413,17.93770275281494,314.5098522155978,150.95716173521794,31.606028487520614,4.790860843240602,485.99662596356455,279.8076689340026,418.10372503728206,L
3.2092204770013297,1.9953164800457779,0.9635585446070687,0.5199483193008848,-2.1908148008744472,-0.45391271920199794,0.24054073761315994,6.095417174769924,2.8319710957530417,-4.519052032088976,2558.6875,728.875,1510.9375,2374.8125,2204.875,3375.4375,346.75,2974.0625,2773.9375,2621.125,2852.625,734.875,1535.875,2747.625,2468.5,3429.75,350.375,3362.0,3026.75,3150.75,2508.5797916666666,703.340625,1509.518125,2353.81125,2234.242708333333,3380.391666666667,345.14458333333334,2872.998125,2731.4777083333333,2600.4152083333333,315.53260740951333,39.996362139262075,16.75019029197591,318.31914552909217,142.5301989057879,31.844400159338345,4.716634620853442,512.4568416735916,284.86722205390316,431.2059088938135,L
3.383392314978651,1.9196871727421458,0.9323962358228771,0.7821692560257135,-1.9585728710357524,-0.30928683135230933,0.2345147486520796,6.4509764610457285,3.049105691960259,-4.661984963847127,2539.9375,719.5625,1506.125,2356.4375,2205.0,3378.4375,345.8125,2940.8125,2732.75,2586.1875,2825.875,724.75,1531.625,2717.875,2453.5,3425.875,350.0,3328.25,2979.25,3118.875,2489.5270833333334,694.950625,1505.435625,2334.2570833333334,2233.01625,3382.65375,344.51666666666665,2838.1633333333334,2688.61,2567.3991666666666,307.8572412075656,38.26874785542038,16.183150238868766,310.1578643629779,133.4114065507541,28.129615304861524,4.53488648861946,511.2159255611084,281.0914740288345,427.47206917920687,L
