grad1F1,grad1F2,grad1F3,grad1F4,grad1F5,grad1F6,grad1F7,grad1F8,grad1F9,grad1F10,med1F1,med1F2,med1F3,med1F4,med1F5,med1F6,med1F7,med1F8,med1F9,med1F10,max1F1,max1F2,max1F3,max1F4,max1F5,max1F6,max1F7,max1F8,max1F9,max1F10,mean1F1,mean1F2,mean1F3,mean1F4,mean1F5,mean1F6,mean1F7,mean1F8,mean1F9,mean1F10,std1F1,std1F2,std1F3,std1F4,std1F5,std1F6,std1F7,std1F8,std1F9,std1F10,grad2F1,grad2F2,grad2F3,grad2F4,grad2F5,grad2F6,grad2F7,grad2F8,grad2F9,grad2F10,med2F1,med2F2,med2F3,med2F4,med2F5,med2F6,med2F7,med2F8,med2F9,med2F10,max2F1,max2F2,max2F3,max2F4,max2F5,max2F6,max2F7,max2F8,max2F9,max2F10,mean2F1,mean2F2,mean2F3,mean2F4,mean2F5,mean2F6,mean2F7,mean2F8,mean2F9,mean2F10,std2F1,std2F2,std2F3,std2F4,std2F5,std2F6,std2F7,std2F8,std2F9,std2F10,grad3F1,grad3F2,grad3F3,grad3F4,grad3F5,grad3F6,grad3F7,grad3F8,grad3F9,grad3F10,med3F1,med3F2,med3F3,med3F4,med3F5,med3F6,med3F7,med3F8,med3F9,med3F10,max3F1,max3F2,max3F3,max3F4,max3F5,max3F6,max3F7,max3F8,max3F9,max3F10,mean3F1,mean3F2,mean3F3,mean3F4,mean3F5,mean3F6,mean3F7,mean3F8,mean3F9,mean3F10,std3F1,std3F2,std3F3,std3F4,std3F5,std3F6,std3F7,std3F8,std3F9,std3F10,label
103.38607442977188,2.2373949579831924,0.167406962785114,117.25720288115242,69.62406962785113,40.31944777911163,2.0118247298919565,268.7162665066026,174.2548619447779,331.206662665066,1669.125,578.875,1244.75,1510.5625,1875.3125,3291.375,306.75,1547.0,1978.75,1723.125,2085.125,589.75,1245.875,2013.875,2147.75,3381.875,312.375,2599.125,2533.875,2821.875,1733.17,580.8175,1244.8775,1595.5675,1917.6525,3291.965,307.2425,1723.4975,2048.305,1903.9275,160.019958018635,3.6639976564581227,0.4145704071071397,184.60884981453881,107.34966733905662,59.43555741047507,2.983736742572908,416.34922094545556,262.14834093135363,502.7517645837674,119.42340936374548,7.6707082833133216,0.9395558223289312,120.49165666266501,51.418307322929145,2.549339735894357,1.0619447779111642,127.19819927971182,83.98433373349336,67.69603841536613,2495.6875,608.0,1248.0625,2466.1875,2359.3125,3401.3125,315.75,3177.4375,2849.0,3153.1875,2694.5,627.375,1250.5,2644.125,2420.125,3403.5,317.75,3321.875,2977.5,3218.625,2461.31,608.355,1248.0875,2422.1275,2334.9525,3399.25,315.54,3111.825,2820.0725,3114.22,176.73338734965057,11.185454293639665,1.3712262685610415,180.08120597711874,78.114355968787,5.192591858030211,1.5617477781155882,195.76112578177248,125.2743242144932,105.71924928019183,-11.57849315397262,0.8620769683078732,1.0406499825999302,-13.540114600458406,-6.8965490261961095,-1.1143374173496694,0.14063822255289024,-13.91117624470498,-9.190412681650729,-19.354987699950804,2520.875,698.125,1278.9375,2301.8125,2127.625,3340.375,321.375,2960.625,2762.5,2618.3125,2797.375,700.625,1301.5,2697.875,2422.5,3399.125,325.375,3348.125,3021.875,3220.0,2542.1605,689.9025,1277.79225,2354.8105,2175.464,3347.1375,321.62325,3002.533,2795.392,2689.272,170.12287916468077,17.25717935319841,15.068173276122712,200.09449850361423,108.15470005871026,17.716380740520513,2.0448143482814953,203.73401980315003,135.45195337959763,285.12407143772776,L
32.72472989195677,-0.3459183673469387,-0.3530612244897959,40.184153661464585,22.557142857142857,19.917226890756297,0.9057623049219687,79.81794717887155,69.6065426170468,91.02653061224485,1558.0,593.875,1161.875,1466.875,1907.5625,3303.9375,329.875,1399.75,1865.0625,1455.4375,1695.0,595.25,1163.375,1641.875,1991.25,3348.5,332.75,1732.25,2108.625,1822.375,1579.165,594.0675,1161.965,1495.41,1919.78,3303.6725,330.065,1452.9875,1898.7975,1511.84,51.020831829873615,0.5820497296237691,0.5463468659736076,63.335044261709115,34.48471415285447,29.30584989400929,1.3791079636889216,124.66203610632014,105.71320248600428,141.01270486616966,72.275150060024,2.5373349339735887,0.6686674669867945,80.80126050420164,21.66716686674669,3.790936374549818,0.41296518607442967,130.79879951980786,56.49909963985593,94.38727490996395,1890.125,598.25,1162.375,1877.8125,2065.375,3365.1875,333.75,2128.25,2297.8125,2169.4375,2049.125,605.625,1163.625,2039.25,2100.375,3369.0,334.625,2380.75,2397.625,2308.0,1884.72,598.77,1162.21,1865.7175,2059.0025,3363.1575,333.69,2105.14,2283.7725,2135.26,105.47277419760407,3.7282840611756423,0.9943847446578022,118.26155132452674,32.08301463089344,5.824813323626952,0.6263963992390057,191.74814848905214,83.32174503185266,140.89048938803498,-5.753612194448779,2.4917196068784286,0.9104550418201678,-7.325763923055698,-2.3380001920007687,-1.0731966327865314,0.1735144540578162,-9.139594938379753,-3.4205715022860086,-13.399699458797837,2113.25,699.1875,1189.875,1987.5,2040.125,3339.3125,338.0,2352.875,2374.375,1937.0,2244.375,727.625,1206.625,2159.75,2107.75,3369.125,341.875,2559.375,2463.75,2337.5,2111.84275,686.4435,1187.693,1996.12175,2047.2885,3341.41375,337.712,2356.66925,2382.32275,1988.30875,93.31022230366949,37.44021530646409,13.264599039373584,109.02514783943347,34.32186071581772,15.608546397046636,2.5309444600226763,136.67869559608474,51.099345886101844,197.6438401957473,L
45.33499399759903,-0.2880552220888355,-0.4243697478991595,52.24729891956781,28.258703481392544,21.427430972388954,0.8247899159663862,111.41872749099639,98.40792316926768,142.89825930372143,1580.375,587.625,1153.0,1485.0625,1917.4375,3307.1875,331.9375,1410.4375,1828.3125,1460.4375,1773.625,589.5,1155.0,1722.875,2026.25,3356.875,334.25,1887.0,2178.875,2038.75,1610.5125,587.8025,1153.315,1525.135,1933.66,3307.7025,332.0475,1487.85,1879.525,1554.5275,70.95120057842861,0.8183521583658473,0.7245864408088816,83.28746337908514,43.40515728080511,31.555091219766023,1.2278366781307952,174.9245117798777,149.8833857928713,222.0710240570915,94.43835534213682,3.6164465786314515,0.9375150060024005,102.9036014405762,28.451920768307314,3.7977190876350524,0.5610444177671067,165.7496398559423,74.46872749099637,104.16536614645855,2041.625,596.25,1155.375,2040.4375,2127.6875,3375.1875,336.0625,2434.125,2436.125,2466.625,2238.5,606.5,1158.0,2233.0,2171.125,3378.5,337.25,2718.25,2562.25,2598.25,2030.4025,596.7,1155.3725,2019.845,2118.1675,3372.845,335.9125,2390.6025,2415.6525,2419.6575,138.01813390634507,5.292346225581671,1.3719795210288117,151.07302126820008,42.321387959594745,5.942247564890664,0.8407092790238104,244.59525695680472,110.13733683706548,157.8093209116041,-8.852030648122593,2.470242400969604,0.9245353581414326,-10.495832743330975,-3.2785789543158175,-1.1228904515618061,0.2093472573890296,-13.491669146676593,-6.221477505910025,-18.260640262561054,2236.625,701.5625,1184.5625,2086.9375,2070.5,3351.4375,343.4375,2532.5625,2463.875,2065.0,2419.875,732.0,1202.5,2342.625,2178.25,3378.625,348.0,2849.75,2628.125,2614.125,2230.5315,690.0815,1182.65325,2105.5385,2081.002,3351.275,342.88725,2549.83325,2481.16525,2130.51525,134.12793071857817,36.98944844604586,13.434886043935283,154.05408962539948,48.66058223065208,16.2659413867872,3.0480773018373304,197.2791324186702,91.64260517277548,268.9002428502015,L
39.45222088835533,-0.4256302521008402,-0.4061224489795918,47.68325330132051,26.083733493397357,19.72845138055222,0.792376950780312,98.7644657863145,87.6269507803121,127.00252100840335,1584.3125,598.375,1160.75,1490.9375,1923.875,3309.5625,335.625,1437.5625,1850.375,1469.0,1752.0,600.375,1163.0,1702.0,2021.125,3355.25,338.375,1849.75,2155.0,1959.25,1610.59,598.5925,1160.96,1525.8425,1937.8875,3309.845,335.9225,1503.565,1893.2475,1543.93,61.75272157928733,1.07671611952307,1.0315309604897853,75.47228343969752,39.845534423827324,29.017967692097113,1.2005233765116867,154.27309232431338,133.01390638610627,195.4095012755918,83.97136854741892,3.426950780312123,0.8652460984393753,92.3319927971188,25.157623049219676,4.005162064825929,0.6845738295318124,149.70006002400953,65.8426170468187,100.1240696278511,1985.0625,606.9375,1164.0,1979.875,2109.125,3373.0625,340.3125,2323.9375,2379.3125,2349.0,2165.375,616.375,1165.875,2158.75,2149.0,3377.375,341.625,2597.25,2493.875,2487.0,1976.9975,607.3325,1163.9375,1963.7675,2101.3,3370.945,340.1875,2291.1175,2362.135,2308.5375,122.61661070451777,5.009468712918992,1.2647724043059596,135.32710044008334,37.32860491497049,6.149610075576555,1.030544362787682,220.1042865215329,97.22346917891623,150.4637437047306,-6.066925227700912,3.0818997875991503,1.0346054984219943,-7.781656366625473,-1.8753379813519262,-0.5307066828267317,0.25548600194400783,-10.189758319033285,-4.132779391117565,-15.177881691526764,2223.5,714.875,1190.4375,2091.75,2087.3125,3363.125,346.5,2530.875,2463.4375,2080.5625,2361.125,768.0,1214.0,2279.875,2157.875,3377.625,353.5,2758.0,2565.0,2513.75,2222.1065,707.51925,1190.4485,2102.9945,2096.738,3362.496,346.92625,2533.838,2468.58825,2122.79475,96.33139842176998,45.080763899195084,14.96859932262744,115.01791691807996,28.716223183905903,7.992449091797212,3.7239868882943665,150.36262532354377,61.18261235675617,222.45008256269944,L
37.53007202881152,0.4384153661464585,0.2916566626650659,45.04669867947178,26.21944777911164,21.064705882352936,1.1511404561824725,96.78649459783912,84.16026410564224,111.74453781512605,1596.75,594.75,1156.25,1501.9375,1920.875,3306.875,337.4375,1440.0,1826.0625,1450.1875,1752.0,597.0,1157.0,1699.25,2017.375,3353.5,340.625,1835.625,2117.5,1898.0,1620.1375,595.055,1156.2075,1534.115,1934.62,3306.365,337.565,1501.8175,1865.905,1520.245,58.23175269287086,0.7333004785466424,0.45499635567053637,70.9858145501405,39.91955367117877,30.984925152962596,1.7053786460873184,150.4224285859116,127.59095285324895,172.96182994333444,77.35006002400957,2.9716086434573823,0.7106242496998798,85.85342136854739,23.115366146458577,3.4112845138055206,0.6168067226890754,137.70222088835527,60.938055222088806,96.61968787515003,1966.6875,603.125,1158.375,1958.5625,2100.25,3369.5625,342.625,2277.125,2330.6875,2277.9375,2132.5,611.75,1160.375,2123.875,2135.5,3372.875,344.25,2525.0,2432.375,2406.5,1959.235,603.6425,1158.4725,1943.255,2092.51,3367.6,342.54,2245.5975,2313.16,2237.22,112.95076541645597,4.352310698740078,1.0462182870135812,125.86380100354997,34.39328215135708,5.2929487171565315,0.9369266954533118,202.63748842591102,90.2313955610682,145.54294583260517,-5.591670646682587,2.4507722030888126,0.8777040908163632,-7.152721250885001,-1.9586807747231,-0.7071862287449152,0.27305503222012906,-8.799689018756075,-3.501951387805552,-13.3076870507482,2184.125,696.5625,1185.0,2054.375,2079.6875,3357.4375,351.125,2456.25,2386.25,2008.0,2309.75,734.25,1202.5,2229.5,2142.375,3373.0,357.25,2664.75,2485.75,2424.0,2182.587,688.3245,1183.32325,2065.3545,2085.07375,3356.7315,350.99575,2465.60325,2398.38075,2059.82925,88.63222727610905,36.11806825480728,12.734802848677685,105.57778847175751,28.930344525363196,10.237933791867057,3.9683682516446623,129.8577153489881,52.115468358943524,196.761432796317,L
39.45390156062424,-0.400360144057623,-0.1031812725090036,44.73547418967586,27.103601440576224,21.16320528211284,0.7782112845138054,94.94303721488592,84.14513805522208,120.91776710684272,1599.25,606.25,1159.0,1499.625,1924.8125,3307.875,342.125,1471.5,1852.0625,1458.8125,1766.625,609.0,1161.875,1701.875,2026.625,3357.0,344.875,1868.5,2145.25,1940.75,1625.125,606.6,1159.5225,1533.2575,1939.595,3308.0925,342.3375,1534.6425,1892.695,1534.16,61.722779673409434,1.11945914418982,1.06176895618893,71.19691636043441,41.52661244089538,31.15959177265927,1.2227253976094485,148.3526591806476,127.71392157985804,187.0940197317588,81.44153661464583,3.7682472989195666,1.2079831932773104,90.61176470588231,24.89765906362544,4.178271308523409,0.9884753901560621,143.59333733493392,63.3552821128451,97.86566626650655,1995.25,616.1875,1164.9375,1974.4375,2115.5,3375.5625,347.625,2326.6875,2363.625,2330.0,2167.375,626.5,1167.5,2149.125,2153.375,3380.25,349.875,2585.375,2471.375,2458.25,1986.52,616.6075,1164.7925,1958.51,2107.2025,3373.47,347.45,2294.0775,2346.2625,2288.02,118.97120203337153,5.511873200053626,1.7685983294746177,132.8220379888451,37.03441320555237,6.39502955905792,1.4548914680049045,211.2642261995241,93.6800019293317,147.63302406954338,-6.175749282997131,2.9168387073548296,0.8751389005556021,-7.771792327169308,-2.2022037488149957,-0.7822883491533965,0.23223242892971574,-9.901907947631795,-3.7049688598754393,-14.610877743510976,2218.4375,729.875,1190.25,2086.9375,2097.5625,3368.6875,358.125,2525.5,2451.75,2064.75,2348.0,770.875,1210.0,2262.375,2160.375,3380.625,362.25,2734.0,2536.875,2476.25,2212.81725,719.057,1189.6385,2091.8555,2100.59875,3365.21575,357.36925,2523.42425,2454.0035,2104.34775,97.4870993530325,43.23318204295305,12.657556843264851,114.76899991475427,32.17300182264721,11.468501918734637,3.4145099859846346,146.33833844651252,55.10310794556439,213.77344438033447,L
37.19207683073229,0.04591836734693877,0.17262905162064823,47.777490996398555,25.622929171668666,21.971128451380547,0.901020408163265,96.52665066026407,86.20918367346938,115.54111644657863,1592.0,608.3125,1153.25,1499.75,1912.1875,3303.25,342.6875,1463.125,1843.4375,1446.0625,1750.875,610.625,1154.875,1709.0,2011.125,3352.75,345.625,1866.875,2143.625,1913.375,1616.91,608.5425,1153.33,1534.1125,1927.425,3302.9025,343.0275,1528.33,1885.4325,1519.6325,58.273857775163634,0.8592273760032726,0.7520210863305061,75.45439835335874,39.45079763038346,32.34610630527645,1.3979508509359884,150.94578902536435,130.9145012557074,179.29609284487705,82.2267707082833,4.003481392557021,1.0902761104441774,90.47130852340932,26.61614645858342,4.409483793517405,0.8824129651860741,145.62460984393752,64.95096038415365,103.79867947178867,1977.0,618.8125,1157.625,1981.25,2102.625,3371.6875,348.375,2328.9375,2365.9375,2315.0625,2153.75,629.5,1159.375,2155.375,2145.25,3376.625,350.625,2593.125,2477.75,2457.5,1969.29,619.245,1157.335,1965.14,2094.6075,3369.46,348.2775,2296.5,2348.6425,2273.18,120.05821143367521,5.853110545788836,1.6165281517208794,132.62358416409432,39.432234965022396,6.733513502001218,1.3074282475336767,214.15831629608857,95.9674258152319,155.92667805276756,-5.922493729974922,3.2669993279973135,0.9327850311401246,-7.8109406237624945,-2.2229749318997283,-0.716301285205141,0.2639847359389438,-9.72847449389798,-3.461476905907625,-14.77644210576842,2231.6875,738.4375,1180.625,2105.9375,2089.0,3361.6875,357.25,2561.6875,2477.3125,2094.3125,2364.625,789.125,1202.625,2282.875,2155.75,3376.75,364.125,2770.25,2561.375,2489.25,2228.1695,728.49475,1180.84425,2111.55225,2096.7615,3360.59675,357.29,2560.71875,2480.52875,2137.264,97.11372029269694,48.038197332888,13.496748594856678,116.35049603264085,32.82975141401184,10.375869869007472,3.8301259417229248,145.5662073461068,52.66768791572569,216.2231224484623,L
39.48541416566626,-0.10414165666266505,-0.2818727490996397,47.288235294117634,25.681212484993996,20.92148859543817,0.7682472989195676,97.95174069627849,87.74429771908763,123.73103241296515,1599.25,615.125,1146.125,1500.1875,1931.3125,3317.125,348.0,1453.4375,1831.25,1461.875,1766.125,616.625,1148.375,1711.125,2030.75,3364.875,350.75,1867.75,2142.125,1961.625,1625.0825,615.2575,1146.315,1535.21,1946.6575,3317.22,348.4975,1520.645,1875.925,1541.5775,61.70109611246459,0.6904089663498918,0.6299497874385533,75.02981737214851,39.59146290488619,30.815433119905144,1.18005588331871,153.5093424332399,133.60938870453677,192.11931429386505,83.34711884753898,3.3910564225690267,0.7231092436974788,92.26494597839135,25.285834333733483,3.4528811524609826,0.5114045618247296,148.5103841536614,66.27268907563023,100.22460984393754,1999.0625,623.4375,1147.875,1991.1875,2120.4375,3381.5,352.125,2345.625,2371.4375,2361.125,2176.0,633.125,1149.875,2167.25,2159.125,3384.5,353.375,2609.75,2483.75,2491.25,1990.4025,623.9875,1147.9925,1974.275,2112.085,3379.4525,352.115,2310.5775,2353.1475,2317.82,121.74010795103055,4.964944072480288,1.0589782570853816,135.31361672961438,37.585832382938754,5.414978871008581,0.7696573581663413,218.6537745938374,98.01755195408333,151.2492645453531,-7.188510494041978,2.6350647402589598,0.8813051252205009,-8.738108192432772,-2.634177336709347,-1.0491800367201474,0.12194052776211108,-11.40576830307321,-4.506975087900352,-15.816959367837471,2190.125,726.875,1172.5,2045.8125,2076.1875,3356.625,355.75,2459.25,2410.375,2000.5,2351.625,767.375,1192.125,2271.625,2165.5,3384.5,361.375,2742.75,2539.875,2506.375,2190.61025,718.191,1172.188,2067.556,2086.8685,3358.4275,356.4525,2481.463,2427.13625,2066.69025,110.20090934074256,38.91199839043835,12.766273398018154,128.8527434146085,39.348451322675785,15.308026165386591,1.9722825728313347,167.50769657787563,66.88525850513021,234.5726380969763,L
30.0047418967587,-0.6488595438175268,-0.6303121248499399,36.42971188475389,19.14237695078031,16.051860744297716,0.22935174069627845,76.94927971188476,67.6782112845138,91.66704681872746,1626.125,591.5,1125.0625,1524.9375,1935.875,3309.8125,357.0,1489.3125,1823.25,1471.625,1756.375,595.25,1129.75,1689.875,2013.0,3349.5,358.625,1812.5,2069.125,1846.875,1646.8475,591.94,1125.6175,1552.6875,1948.445,3310.99,357.1575,1541.2825,1859.5875,1532.0375,47.270823952982646,1.4036304967578077,1.47673497062587,58.099751757961364,29.835947705916833,23.712306823629778,0.5851096617955738,120.43577287928456,103.61340974915814,142.7990445476597,71.40342136854738,3.894477791116445,1.1516206482593032,80.72569027611041,22.928991596638646,4.418967587034813,0.6769507803121246,131.3863145258103,60.192136854741875,98.26080432172864,1947.625,601.0625,1129.75,1921.5625,2088.875,3367.5625,360.5,2207.0,2267.125,2199.9375,2107.0,611.875,1132.125,2087.0,2128.25,3373.5,362.0,2464.0,2376.25,2350.75,1943.0175,601.515,1129.605,1911.06,2082.9725,3365.635,360.335,2184.975,2253.2475,2166.9625,104.17215872936845,5.694308830861257,1.6848968962581683,118.04285487370548,33.828991932262205,6.665277066060114,1.0134428087122695,192.50432177761942,88.63259513092719,146.2105045440669,-4.9785079740318965,3.08234762939052,0.736062004248017,-6.605920883683538,-1.772950871803487,-0.5462043248172994,0.2405132420529683,-8.010250081000324,-2.4669558278233117,-12.986717206868832,2197.0625,723.25,1151.0625,2073.6875,2088.6875,3362.875,369.375,2488.8125,2399.0625,2038.0625,2312.875,766.75,1167.375,2223.625,2142.0,3374.625,374.75,2662.25,2461.75,2394.25,2194.20525,710.94375,1150.63425,2075.52525,2093.72775,3362.51725,369.028,2485.08,2401.4425,2074.48825,84.09641642602199,45.77907822021858,10.654614013988219,99.36594084033861,26.257369157202604,8.005179541176627,3.4967997822916375,121.95165748577202,38.719027395000886,190.3320179904899,L
27.4827731092437,0.15072028811524604,0.007202881152460984,34.4469987995198,20.027010804321726,17.457202881152458,0.8355342136854741,69.06818727490996,62.20474189675869,81.01068427370946,1639.125,613.625,1135.75,1537.5,1943.6875,3317.5625,358.8125,1522.625,1900.25,1484.6875,1752.0,615.125,1136.125,1685.0,2016.625,3356.75,361.25,1804.25,2116.625,1801.5,1655.9375,613.7775,1135.785,1561.1725,1953.9,3317.3075,359.085,1566.91,1929.8975,1531.73,42.62095071735285,0.4918273402862648,0.15160703769136513,54.03097473549175,30.4678443742961,25.678114564781442,1.2605271006323395,107.35748752439682,94.35663488697485,124.63993897525424,60.29621848739493,3.151620648259302,0.4187875150060023,68.5267106842737,19.318967587034805,3.824429771908763,0.522689075630252,109.9491596638655,51.58157262905161,85.97406962785111,1912.5,621.4375,1136.875,1881.5,2081.5,3372.75,363.125,2132.375,2286.5625,2105.0,2048.125,630.625,1138.125,2022.625,2114.5,3377.625,364.375,2350.125,2380.0,2239.375,1908.9825,621.995,1136.9325,1872.7475,2076.4,3371.0325,362.995,2114.7825,2274.5875,2077.29,87.95522258426124,4.618822404917002,0.6150794290834578,100.18972591961183,28.525085182938145,5.807048958123293,0.7816289897074067,161.0174299927793,75.95644080151922,127.70176472659143,-3.70549452197809,2.889593138372554,0.7160731042924177,-5.212487609950442,-1.123311233244933,-0.38861273445093786,0.21115152460609846,-6.283484573938296,-1.6164378457513835,-10.499531638126554,2134.0,731.0,1156.375,2008.8125,2082.5,3364.125,369.875,2376.875,2395.125,1950.8125,2234.875,778.625,1173.25,2143.0,2126.25,3378.375,374.75,2530.5,2450.875,2274.625,2137.39125,721.50125,1155.9695,2019.3455,2091.88825,3367.12175,369.7605,2382.4375,2403.60775,1995.312,65.23654271340487,42.56782684083605,10.350166503167305,78.97216454419615,17.566994742871998,6.0560090967451226,3.0587438725980816,96.58114589159453,26.22097920919198,155.84935759580807,L
34.820048019207675,-0.05486194477791115,-0.43025210084033605,39.978751500600225,23.523829531812716,18.366506602641056,0.7322929171668667,87.12484993997597,70.7954981992797,102.17701080432172,1656.5625,620.8125,1134.75,1548.6875,1954.625,3323.6875,360.5625,1549.0,1931.9375,1505.4375,1800.625,622.0,1136.75,1725.75,2040.25,3365.0,362.75,1909.375,2182.875,1912.5,1678.59,620.9,1135.04,1578.045,1966.5975,3323.58,360.565,1606.125,1967.4675,1568.1575,54.1836860755587,0.6180738678527422,0.6964010983592125,63.304549962213365,35.83358903761005,27.039780313230263,1.1226562888333818,135.83200017082928,107.68297435324317,157.91159938605924,72.969387755102,3.432472989195677,0.3297118847539015,82.31986794717885,22.010504201680668,2.869087635054021,0.11260504201680673,131.6304921968787,57.31128451380551,95.43181272508998,2000.6875,628.125,1133.625,1967.3125,2116.3125,3379.0,363.0,2323.4375,2377.4375,2273.5,2159.5,638.75,1135.5,2131.375,2151.75,3381.375,363.5,2565.875,2476.875,2407.875,1994.49,628.8475,1133.8925,1954.7925,2109.6675,3377.1825,362.955,2295.54,2362.525,2236.71,106.51411303442472,5.052296027853201,0.5901022481445959,120.50281723038339,32.621110781554464,4.513458474159171,0.24322451205687753,193.4417486015902,84.61812100880772,142.97311685368388,-5.270935823743293,3.1180027720110868,0.7783722534890142,-6.75931521726087,-1.7783637934551748,-0.565726122904492,0.24082908331633346,-8.536941667766673,-2.9224437497749998,-13.076590126360509,2216.4375,752.4375,1157.375,2081.875,2100.8125,3368.8125,369.6875,2514.125,2456.4375,2040.25,2336.0,795.75,1174.0,2245.125,2159.375,3381.375,374.75,2708.0,2534.5,2430.5,2214.15325,740.58025,1156.68325,2088.73975,2104.9425,3366.98325,369.382,2515.019,2461.21175,2077.81425,84.06189706557915,46.341629469963216,11.278579849179984,100.03544957178705,26.501551524701963,8.238712183611517,3.496654355718724,125.9176972647965,43.432524091807856,192.38639899619972,L
33.540096038415356,-0.19117647058823523,-0.45006002400960377,40.1253301320528,21.988235294117647,17.21458583433373,0.6084033613445377,85.41440576230491,68.5816926770708,102.62124849939977,1682.6875,615.0,1126.75,1571.4375,1954.5,3321.0,359.375,1568.375,1961.0625,1491.9375,1822.875,616.875,1129.25,1748.875,2037.875,3361.25,361.625,1924.25,2206.875,1905.75,1704.3,615.1575,1126.885,1600.875,1966.925,3321.4975,359.7,1626.02,1997.6375,1559.045,52.291562660817505,0.8205779757498455,0.8260120570350942,63.53038904046357,33.758823487575896,25.380955745220007,0.9764445081780224,133.496071561859,104.84447376875396,159.55038621011207,68.9221488595438,3.326710684273708,0.10414165666266502,77.40456182472985,21.12046818727491,2.884153661464585,0.30846338535414153,125.32340936374548,53.54207683073227,91.68835534213683,2014.0625,623.8125,1127.375,1980.9375,2112.5,3375.625,363.0,2321.375,2389.375,2254.125,2162.5,632.875,1127.875,2131.875,2145.125,3377.75,363.625,2551.125,2482.25,2383.625,2007.4875,624.1225,1127.3925,1967.765,2105.5825,3373.665,362.8675,2294.265,2375.3775,2218.685,100.6356495505404,4.858750390495773,0.2575517582220422,113.41932941837688,31.38386237546362,4.572505453517691,0.5184171848531071,184.23562379879363,79.0685147950039,137.38368976805694,-5.559675098700392,2.82566480265921,0.7967421669686678,-7.069089016356066,-1.6640517562070256,-0.5103487213948856,0.23502676010704057,-9.349830199320795,-3.4893050772203087,-13.771681506726031,2204.6875,735.0,1147.0625,2061.5,2093.0,3365.875,368.75,2472.9375,2442.5625,1985.4375,2334.125,775.75,1166.125,2237.375,2152.0,3377.625,374.0,2691.875,2538.25,2407.75,2205.87875,724.24875,1146.98925,2075.73375,2100.56225,3364.1475,368.49825,2483.7675,2453.375,2041.48425,88.04118293146361,41.95952419330508,11.52235359865357,104.77390734581071,25.03921585931154,7.554382412697588,3.4146977918285883,138.17296739626087,51.92613766250182,203.67173099426424,L
31.13823529411764,-0.8846938775510202,-1.3202881152460981,39.72629051620648,22.253781512605038,17.849279711884748,0.35666266506602645,85.10792316926768,66.08073229291715,100.96686674669867,1685.625,623.4375,1126.875,1575.25,1952.0,3321.9375,362.375,1600.375,1997.3125,1497.6875,1820.0,626.625,1130.625,1752.75,2037.125,3362.0,363.75,1955.75,2238.125,1915.25,1706.8225,624.0225,1127.125,1604.87,1964.75,3321.7025,362.54,1657.745,2033.6025,1565.94,48.879838152413335,1.40054881735551,1.956151991089879,63.037803283879924,34.169595029642885,26.27512026905037,0.6021009136383051,133.04411037743253,101.34192630291628,157.8178103066951,71.21200480192074,3.696158463385352,0.6315726290516205,79.78751500600238,22.030672268907555,2.933493397358942,0.2914765906362545,127.15858343337331,55.1847539015606,94.10120048019205,2014.9375,630.4375,1126.0,1990.5,2114.125,3376.25,364.5,2357.8125,2424.5625,2277.0625,2169.875,641.375,1127.875,2146.875,2149.125,3378.875,365.25,2591.0,2521.0,2407.125,2008.92,631.15,1126.145,1977.355,2107.3775,3374.46,364.41,2330.33,2410.39,2239.305,103.94812886674757,5.427455242391527,0.9283516223359969,116.87706224307415,32.682254768998334,4.596848965124187,0.4805131185960036,186.9215580184394,81.44602977006383,141.25943204918084,-5.467733370933483,3.0466571466285854,0.7262948651794606,-7.151590726362903,-2.215793803175213,-0.8535917343669371,0.2358235032940133,-9.092525530102122,-3.3515967863871463,-13.582037788151153,2227.375,757.0,1149.375,2087.5,2094.125,3362.1875,371.25,2528.125,2496.1875,2029.5625,2348.625,794.625,1163.75,2256.0,2157.125,3378.75,376.125,2734.125,2582.0,2431.25,2224.40975,743.05,1147.8565,2095.0555,2097.33825,3359.7785,370.8005,2532.9645,2502.39575,2075.52825,87.6112677093922,45.61331932450871,10.54541698505932,105.82013381768326,32.398611401246164,12.404055644944748,3.42641289991756,134.42820108609834,49.89827679129792,199.933453158974,L
